source_npz_gzip,expanded_server_path,role,sample_rate_hz,samples,duration_s,status,data_dict_comparison,max_abs_difference,error,role_basis
stimuli/eeg/audiobook_14_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_14_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,55115442,1148.238375,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_1_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_1_1.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,21955710,457.410625,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_1_1_shifted.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_1_1_shifted.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,21955710,457.410625,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_1_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_1_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,20096700,418.68125,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_1_2_shifted.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_1_2_shifted.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,20096700,418.68125,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_1_artefact.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_1_artefact.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,14416720,300.34833333333336,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_2_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_2_1.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,37963799,790.9124791666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_2_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_2_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,36559852,761.6635833333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_3.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,46197606,962.450125,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_3_noise.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_3_noise.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,46197606,962.450125,PASS_RAW_NPZ_METADATA,NO_MATCHING_PUBLISHED_DATA_DICT,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/audiobook_4.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_4.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,39044494,813.4269583333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_5_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_5_1.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,43493213,906.1086041666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_5_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_5_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,43664009,909.6668541666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_5_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_5_3.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,45742238,952.9632916666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_6_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_6_1.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,40012152,833.5865,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_6_1_swn.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_6_1_swn.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,15672052,326.5010833333333,PASS_RAW_NPZ_METADATA,NO_MATCHING_PUBLISHED_DATA_DICT,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/audiobook_6_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_6_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,40003855,833.4136458333334,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_7_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_7_1.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,11794742,245.72379166666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_7_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_7_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,11609348,241.86141666666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_7_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_7_3.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,11303390,235.48729166666666,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_7_4.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_7_4.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,15672052,326.5010833333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_7_5.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_7_5.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,5731296,119.402,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_7_6.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_7_6.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,5809095,121.0228125,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_8_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_8_1.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,35863406,747.1542916666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_8_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_8_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,37399406,779.1542916666667,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_9_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_9_1.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,31056157,647.0032708333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/audiobook_9_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/audiobook_9_2.npz,PUBLISHED_STIMULUS_AUDIO,48000.0,42288157,881.0032708333333,PASS_RAW_NPZ_METADATA,EXACT,0.0,,Exact waveform match to publisher stimulus_data; does not prove speech content or playback
stimuli/eeg/noise_audiobook_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,44967811,936.8293958333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_10_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_10_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,29542531,615.4693958333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_10_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_10_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,31270531,651.4693958333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_11_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_11_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,37986299,791.3812291666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_11_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_11_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,28578299,595.3812291666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_12_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_12_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,31679138,659.9820416666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_12_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_12_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,36479138,759.9820416666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_13_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_13_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,48070021,1001.4587708333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_13_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_13_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,40870022,851.4587916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_14_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_14_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,50507442,1052.238375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_14_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_14_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,55115442,1148.238375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_2_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_2_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,37963799,790.9124791666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_2_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_2_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,36559852,761.6635833333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_4.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_4.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,39044494,813.4269583333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_5_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_5_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,43493213,906.1086041666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_5_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_5_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,43664009,909.6668541666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_5_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_5_3.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,45742238,952.9632916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_6_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_6_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,39902987,831.3122291666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_6_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_6_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,41406311,862.6314791666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_8_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_8_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,35863406,747.1542916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_8_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_8_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,37399406,779.1542916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_9_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_9_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,31056157,647.0032708333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_audiobook_9_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_audiobook_9_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,42288157,881.0032708333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_1.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_1.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,45788265,953.9221875,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_10.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_10.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,40095745,835.3280208333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_11.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_11.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,43200262,900.0054583333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_12.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_12.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,50503680,1052.16,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_13.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_13.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,33767425,703.4880208333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_14.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_14.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,48282645,1005.8884375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_15.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_15.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,44244602,921.7625416666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_16.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_16.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,37088027,772.6672291666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_17.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_17.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,43799894,912.4977916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_18.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_18.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,55370119,1153.5441458333332,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_19.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_19.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,49095158,1022.8157916666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
stimuli/eeg/noise_podcast_2.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/noise_podcast_2.npz,AUXILIARY_ROLE_UNVERIFIED,48000.0,54468999,1134.7708125,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,,No exact published stimulus_data match; noise/swn/name alone does not establish role
